id,name,ntid,threat,state,department,,,,Department,Threat,,Department,Average Threat,,,,,,,,,,,,,,,,,,,,,,,,,
572500,"Bearded,Alyssa",anbearded,0.187971545,MO,Services,,,,Marketing,0.199030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549115,"Palowoda,Jeremy",jopalowoda,0.1835,MO,Services,,,,Marketing,0.199030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546893,"Defonce,Jinny",jldefonce,0.1835,MO,Services,,,,Marketing,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616098,"Vessell,Kymberly",khvessell,0.179055556,MO,Services,,,,Marketing,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890081,"Cantrell,Hugo",hecantrell,0.1755,MO,Services,,,,Marketing,0.1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963284,"Poties,Franchesca",fepoties,0.158045455,MO,Services,,,,Marketing,0.198279874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554186,"Blanding,Saundra",szblanding,0.067666667,MO,Services,,,,Marketing,0.197602564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975705,"Fuoco,Tera",tzfuoco,0.01302381,MO,Services,,,,Marketing,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305443,"Fontus,Loreen",lffontus,0.010166667,MO,Services,,,,Marketing,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396313,"Belidor,Keneth",ktbelidor,0.010166667,MO,Services,,,,Marketing,0.196674797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598355,"Carvill,Tiffani",tdcarvill,0.219658192,NY,Accounting,,,,Marketing,0.196166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984464,"Jacek,Rudolph",ryjacek,0.217166667,NY,Accounting,,,,Marketing,0.196166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276152,"Godeaux,Susannah",sugodeaux,0.215929379,NY,Accounting,,,,Marketing,0.195754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709916,"Lenox,Jenniffer",jylenox,0.212515152,NY,Accounting,,,,Marketing,0.195754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970473,"Bomaster,Alena",aobomaster,0.207388889,NY,Accounting,,,,Marketing,0.195515504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674604,"Cornwell,Lala",lfcornwell,0.185880952,NY,Accounting,,,,Marketing,0.195372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473307,"Weideman,Ulysses",uxweideman,0.184888889,NY,Accounting,,,,Marketing,0.195358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328495,"Gutowski,Genoveva",gwgutowski,0.183121212,NY,Accounting,,,,Marketing,0.195166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422875,"Askam,Bess",blaskam,0.132925287,NY,Accounting,,,,Marketing,0.194745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333643,"Szewczyk,Nannie",nzszewczyk,0.045166667,NY,Accounting,,,,Marketing,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996320,"Clontz,Romeo",rpclontz,0.006833333,NY,Accounting,,,,Marketing,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872028,"Stymiest,Setsuko",ststymiest,0.232045607,NY,Business Development,,,,Marketing,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459095,"Kolarik,Lucila",lkkolarik,0.2085,NY,Business Development,,,,Marketing,0.194504902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340592,"Verjan,Billye",bqverjan,0.19465942,NY,Business Development,,,,Marketing,0.194229167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980334,"Maupin,Nicholas",ncmaupin,0.188628205,NY,Business Development,,,,Marketing,0.193783688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973524,"Wimmer,Dominique",dswimmer,0.188628205,NY,Business Development,,,,Marketing,0.193587719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628329,"Czarnecki,Fermin",fhczarnecki,0.187971545,NY,Business Development,,,,Marketing,0.193587719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711115,"Mcclafferty,Kenyatta",khmcclafferty,0.151518018,NY,Business Development,,,,Marketing,0.193436782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340592,"Cearley,Lonnie",bqverjan,0.007992754,NY,Business Development,,,,Marketing,0.193270115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279294,"Koshiol,Fanny",fhkoshiol,0.004452381,NY,Business Development,,,,Marketing,0.193190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432523,"Holmes,Adriane",awholmes,0.235322917,NY,Corporate,,,,Marketing,0.19302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640074,"Sheline,Kiesha",ktsheline,0.229355856,NY,Corporate,,,,Marketing,0.192666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674383,"Hocker,Kandice",kwhocker,0.206984848,NY,Corporate,,,,Marketing,0.191833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662153,"Carder,Faye",facarder,0.202388889,NY,Corporate,,,,Marketing,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825836,"Bodiford,Eura",ehbodiford,0.199030303,NY,Corporate,,,,Marketing,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432912,"Meurin,Amos",atmeurin,0.195515504,NY,Corporate,,,,Marketing,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679495,"Josten,Larhonda",lhjosten,0.194611111,NY,Corporate,,,,Marketing,0.190166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853334,"Amigon,Barry",bgamigon,0.193783688,NY,Corporate,,,,Marketing,0.18975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927905,"Tauscher,Samuel",sltauscher,0.183916667,NY,Corporate,,,,Marketing,0.189355856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651849,"Paskett,Meredith",mdpaskett,0.175166667,NY,Corporate,,,,Marketing,0.189355856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878590,"Filo,Denise",dzfilo,0.16595614,NY,Corporate,,,,Marketing,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635257,"Putman,Honey",hfputman,0.018166667,NY,Corporate,,,,Marketing,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636704,"Mcaree,Rogelio",ramcaree,0.011416667,NY,Corporate,,,,Marketing,0.188375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124740,"Karstensen,Antone",atkarstensen,0.009640351,NY,Corporate,,,,Marketing,0.18802381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448781,"Attebery,Roger",reattebery,0.221794574,NY,Engineering,,,,Marketing,0.187971545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825440,"Winkowski,Estrella",ezwinkowski,0.210166667,NY,Engineering,,,,Marketing,0.187666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725330,"Bussy,Agnus",avbussy,0.200986339,NY,Engineering,,,,Marketing,0.187666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627414,"Mccollins,Emerald",eamccollins,0.199030303,NY,Engineering,,,,Marketing,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201232,"Chenot,Jacquie",jschenot,0.197602564,NY,Engineering,,,,Marketing,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260437,"Bernatchez,Eleonora",efbernatchez,0.197041667,NY,Engineering,,,,Marketing,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950634,"Hober,Tyson",thhober,0.179223404,NY,Engineering,,,,Marketing,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549086,"Digiambattist,Francine",fidigiambattist,0.155722222,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453658,"Vollstedt,Taneka",twvollstedt,0.134782051,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940579,"Picerni,Chante",crpicerni,0.01302381,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184414,"Brentson,Annamarie",atbrentson,0.012166667,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731459,"Loarca,Kimiko",kcloarca,0.011416667,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872376,"Markow,Vincent",vcmarkow,0.010166667,NY,Engineering,,,,Marketing,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975952,"Coville,Gil",gtcoville,0.010166667,NY,Engineering,,,,Marketing,0.185333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642138,"Neives,Sherrell",sjneives,0.008738095,NY,Engineering,,,,Marketing,0.184888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948814,"Stanislawski,Paula",pjstanislawski,0.241150273,NY,IT,,,,Marketing,0.184377193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575328,"Caldarella,Sharilyn",socaldarella,0.235515504,NY,IT,,,,Marketing,0.184377193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589720,"Ahia,Marlena",miahia,0.229012821,NY,IT,,,,Marketing,0.183916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283417,"Enzenauer,Homer",hvenzenauer,0.210416667,NY,IT,,,,Marketing,0.183916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639468,"Sostre,Tisa",tfsostre,0.210166667,NY,IT,,,,Marketing,0.183916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540506,"Lawe,Rashad",rilawe,0.205044715,NY,IT,,,,Marketing,0.183666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406137,"Ritzer,Monica",maritzer,0.204883648,NY,IT,,,,Marketing,0.1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496634,"Plumlee,Rosendo",rcplumlee,0.2005,NY,IT,,,,Marketing,0.181897436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816728,"Bartus,Harry",hxbartus,0.197992754,NY,IT,,,,Marketing,0.181201149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838307,"Kashan,Robt",rlkashan,0.197602564,NY,IT,,,,Marketing,0.181145161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812282,"Lascurain,Indira",imlascurain,0.186833333,NY,IT,,,,Marketing,0.180811828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423030,"Rupel,Alberto",abrupel,0.161705128,NY,IT,,,,Marketing,0.18080303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261163,"Cantley,Clark",cdcantley,0.159257576,NY,IT,,,,Marketing,0.180166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431045,"Budniewski,Hedy",hlbudniewski,0.155722222,NY,IT,,,,Marketing,0.180166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303628,"Mcleary,Elicia",egmcleary,0.155722222,NY,IT,,,,Marketing,0.179653846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772836,"Vanvickle,Stacy",syvanvickle,0.14824359,NY,IT,,,,Marketing,0.179434959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699058,"Kon,Sherika",sdkon,0.142759259,NY,IT,,,,Marketing,0.179434959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109598,"Ugland,Donetta",dlugland,0.030166667,NY,IT,,,,Marketing,0.179055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817499,"Hatchel,Lance",lihatchel,0.020166667,NY,IT,,,,Marketing,0.179055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427562,"Savinar,Flo",fvsavinar,0.010754902,NY,IT,,,,Marketing,0.178166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450510,"Heinecke,Darrel",deheinecke,0.009640351,NY,IT,,,,Marketing,0.177992754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944911,"Mozingo,Margart",mkmozingo,0.0035,NY,IT,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527938,"Bekker,Anastasia",aebekker,0.202388889,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228126,"Tabler,Leesa",lctabler,0.200166667,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315306,"Naumann,Lorrie",lanaumann,0.195754902,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945946,"Panaro,Nakia",nnpanaro,0.193436782,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267015,"Sourwine,Dacia",dbsourwine,0.189355856,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811414,"Heitbrink,Stephnie",spheitbrink,0.180166667,NY,Marketing,,,,Marketing,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963653,"Finchman,Catina",cifinchman,0.175166667,NY,Marketing,,,,Marketing,0.171096899,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
633374,"Killins,Miki",mdkillins,0.164012821,NY,Marketing,,,,Marketing,0.170679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708707,"Hellyer,Modesto",mthellyer,0.157063218,NY,Marketing,,,,Marketing,0.170679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972119,"Pacleb,Gretta",gmpacleb,0.155722222,NY,Marketing,,,,Marketing,0.170436937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196770,"Bleyer,Carli",cqbleyer,0.155722222,NY,Marketing,,,,Marketing,0.170166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981086,"Tippens,Inge",iitippens,0.030166667,NY,Marketing,,,,Marketing,0.170166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745610,"Toren,Kathline",kxtoren,0.025880952,NY,Marketing,,,,Marketing,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646439,"Self,Rosina",riself,0.009640351,NY,Marketing,,,,Marketing,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168803,"Buchann,Mavis",mwbuchann,0.236859123,NY,Sales,,,,Marketing,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111250,"Horsfall,Abby",aehorsfall,0.224166667,NY,Sales,,,,Marketing,0.169854839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923777,"Wember,Elin",ehwember,0.215078947,NY,Sales,,,,Marketing,0.169854839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948028,"Stoodley,Mark",mjstoodley,0.205044715,NY,Sales,,,,Marketing,0.169521505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731883,"Deslaurier,Chaya",crdeslaurier,0.200166667,NY,Sales,,,,Marketing,0.169132184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471105,"Daft,Yon",ymdaft,0.183916667,NY,Sales,,,,Marketing,0.169132184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511419,"Dyett,Barbra",bedyett,0.165444444,NY,Sales,,,,Marketing,0.167557971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661188,"Caire,Bette",bmcaire,0.163996454,NY,Sales,,,,Marketing,0.165444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397560,"Doing,Lucinda",lgdoing,0.160166667,NY,Sales,,,,Marketing,0.164872549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598906,"Santibanez,Effie",eusantibanez,0.148651515,NY,Sales,,,,Marketing,0.164782051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152081,"Bold,Digna",dvbold,0.060166667,NY,Sales,,,,Marketing,0.164722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106546,"Gudino,Regena",rxgudino,0.030166667,NY,Sales,,,,Marketing,0.164229167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581739,"Skafec,Diana",deskafec,0.014012821,NY,Sales,,,,Marketing,0.164012821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774139,"Topinka,Kirstin",krtopinka,0.012166667,NY,Sales,,,,Marketing,0.162957364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617082,"Benninger,Alma",aobenninger,0.011416667,NY,Sales,,,,Marketing,0.159257576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343921,"Parrington,Shawna",srparrington,0.008348485,NY,Sales,,,,Marketing,0.157063218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624914,"Berryhill,Victor",vfberryhill,0.236036232,NY,Services,,,,Marketing,0.155722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563100,"Faus,Jospeh",jffaus,0.218916667,NY,Services,,,,Marketing,0.155722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961514,"Naron,Sam",sqnaron,0.218916667,NY,Services,,,,Marketing,0.154578431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578624,"Kaboos,Susie",sgkaboos,0.205254902,NY,Services,,,,Marketing,0.15234058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544841,"Amdahl,Dianna",deamdahl,0.199690476,NY,Services,,,,Marketing,0.151518018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154280,"Neira,Adrien",anneira,0.191236434,NY,Services,,,,Marketing,0.150166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622730,"Howley,Lavern",lqhowley,0.18975,NY,Services,,,,Marketing,0.150166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707464,"Sullinger,Eugenio",evsullinger,0.188628205,NY,Services,,,,Marketing,0.14694086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727297,"Korol,Theo",tvkorol,0.180469697,NY,Services,,,,Marketing,0.146333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543618,"Serro,Lavone",lcserro,0.178718703,NY,Services,,,,Marketing,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779649,"Mcquade,Krystle",kmmcquade,0.1755,NY,Services,,,,Marketing,0.144994253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296652,"Pollock,Hermine",hxpollock,0.137666667,NY,Services,,,,Marketing,0.144284314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355586,"Wauters,Genevie",gowauters,0.045880952,NY,Services,,,,Marketing,0.140166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287248,"Faaita,Tasia",tjfaaita,0.036166667,NY,Services,,,,Marketing,0.132599099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632866,"Lynskey,Alfonzo",aplynskey,0.020166667,NY,Services,,,,Marketing,0.121905797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508200,"Rodar,Robbie",rkrodar,0.224416667,PA,Accounting,,,,Marketing,0.121905797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838024,"Leistiko,Moshe",mfleistiko,0.214055556,PA,Accounting,,,,Marketing,0.121320513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622641,"Idriss,Karoline",kiidriss,0.210101626,PA,Accounting,,,,Marketing,0.111530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797184,"Schuetz,Yessenia",ybschuetz,0.204333333,PA,Accounting,,,,Marketing,0.105166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213999,"Putz,Celia",ciputz,0.201416667,PA,Accounting,,,,Marketing,0.090166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540416,"Steinhouse,Jerica",jpsteinhouse,0.175166667,PA,Accounting,,,,Marketing,0.084166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507739,"Felzien,Cecille",cwfelzien,0.141833333,PA,Accounting,,,,Marketing,0.067666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292441,"Stremming,Janeth",jestremming,0.020166667,PA,Accounting,,,,Marketing,0.054166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599284,"Orttenburger,Niesha",niorttenburger,0.014012821,PA,Accounting,,,,Marketing,0.050166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448426,"Peffley,Kia",kepeffley,0.010754902,PA,Accounting,,,,Marketing,0.050166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930861,"Currey,Gale",gicurrey,0.216124113,PA,Business Development,,,,Marketing,0.049166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322993,"Mussel,Robbie",rnmussel,0.210166667,PA,Business Development,,,,Marketing,0.045166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623125,"Tardie,Syble",srtardie,0.199806938,PA,Business Development,,,,Marketing,0.040166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121866,"Corbit,Granville",gtcorbit,0.1985,PA,Business Development,,,,Marketing,0.040166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952213,"Femat,Gretchen",ggfemat,0.193587719,PA,Business Development,,,,Marketing,0.040166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201593,"Paolicelli,Lauren",llpaolicelli,0.187971545,PA,Business Development,,,,Marketing,0.038738095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122824,"Marales,Kylie",kumarales,0.180811828,PA,Business Development,,,,Marketing,0.036166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962146,"Hartpence,Lynnette",lfhartpence,0.179896396,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781352,"Carroca,Gema",gscarroca,0.179653846,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137303,"Willen,Donnie",dnwillen,0.171277778,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183321,"Curney,Colby",cocurney,0.171096899,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465175,"Ferniza,Christel",caferniza,0.169863636,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232863,"Mackie,Alayna",aimackie,0.168685185,PA,Business Development,,,,Marketing,0.030166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585738,"Farfan,Roxy",rhfarfan,0.040166667,PA,Business Development,,,,Marketing,0.027858974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741351,"Mellinger,Annelle",aimellinger,0.231416667,PA,Corporate,,,,Marketing,0.025880952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552389,"Archibeque,Ambrose",akarchibeque,0.2085,PA,Corporate,,,,Marketing,0.025880952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113482,"Defosset,Lucila",lkdefosset,0.208274775,PA,Corporate,,,,Marketing,0.025880952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902768,"Rollinger,Jared",jwrollinger,0.206444862,PA,Corporate,,,,Marketing,0.024712121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467991,"Nicodemus,Talisha",tfnicodemus,0.202388889,PA,Corporate,,,,Marketing,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738603,"Vandenheuvel,Edwina",eavandenheuvel,0.199030303,PA,Corporate,,,,Marketing,0.022666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100160,"Bamfield,Carlota",cybamfield,0.192323529,PA,Corporate,,,,Marketing,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505514,"Stamm,Britta",bfstamm,0.175166667,PA,Corporate,,,,Marketing,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893021,"Gartner,Forest",fagartner,0.054166667,PA,Corporate,,,,Marketing,0.020166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973908,"Sacco,Angla",awsacco,0.008348485,PA,Corporate,,,,Marketing,0.018166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634729,"Halstrom,Jc",jmhalstrom,0.229012821,PA,Engineering,,,,Marketing,0.018166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723805,"Connington,Daine",dwconnington,0.210166667,PA,Engineering,,,,Marketing,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467584,"Mccranie,Yoshiko",yfmccranie,0.210166667,PA,Engineering,,,,Marketing,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882541,"Nigg,Dirk",dwnigg,0.205044715,PA,Engineering,,,,Marketing,0.016530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385709,"Bodin,Ian",itbodin,0.178738095,PA,Engineering,,,,Marketing,0.015818841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578449,"Gibbson,Emmanuel",ergibbson,0.175166667,PA,Engineering,,,,Marketing,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439252,"Henningson,Casey",cshenningson,0.175166667,PA,Engineering,,,,Marketing,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993552,"Malo,Mikaela",mwmalo,0.171443262,PA,Engineering,,,,Marketing,0.015166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110303,"Brunot,Yolande",yrbrunot,0.169521505,PA,Engineering,,,,Marketing,0.014012821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241203,"Stoeckel,Mi",mxstoeckel,0.154166667,PA,Engineering,,,,Marketing,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122490,"Bierut,Joetta",jkbierut,0.010166667,PA,Engineering,,,,Marketing,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818257,"Houey,Bonnie",bdhouey,0.008738095,PA,Engineering,,,,Marketing,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568850,"Rohlack,Noelle",narohlack,0.008738095,PA,Engineering,,,,Marketing,0.01302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511855,"Leahman,Betty",bxleahman,0.181648148,PA,IT,,,,Marketing,0.012439394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776089,"Babicz,Daria",dlbabicz,0.167557971,PA,IT,,,,Marketing,0.012166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455309,"Snay,Rogelio",rdsnay,0.157063218,PA,IT,,,,Marketing,0.012166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866609,"Dicampli,Yadira",yodicampli,0.154578431,PA,IT,,,,Marketing,0.011416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929091,"Guidos,Maryanne",myguidos,0.050166667,PA,IT,,,,Marketing,0.011416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936265,"Tacopino,Jennifer",jztacopino,0.040166667,PA,IT,,,,Marketing,0.011416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583210,"Taves,Sara",sktaves,0.010166667,PA,IT,,,,Marketing,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306938,"Enamorado,Nancee",ngenamorado,0.010166667,PA,IT,,,,Marketing,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827038,"Focks,Jerlene",jjfocks,0.009166667,PA,IT,,,,Marketing,0.010754902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540296,"Zeltner,Tarsha",twzeltner,0.008348485,PA,IT,,,,Marketing,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348795,"Harthorne,Chante",csharthorne,0.203166667,PA,Marketing,,,,Marketing,0.010166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
